2014-08-27
5741	30621	באר שבע	שמואל תמיר	2		MSAG	177732.48	574822.63	34.76642397	31.26433818			
5541	70813	אשדוד	הרב דוד בוזגלו	3		MSAG	167861.99	632808.4	34.6597641	31.78688089			
5771	15848	באר שבע	בית סוהר	900		MSAG	181915.29	568560.53	34.81057555	31.20800261			
5197	30967	שדרות	שקד	2		MSAG	161282.97	604497.86	34.59198155	31.53125808			
5693	32966	באר שבע	דרך המשחררים	26		MSAG	180287.53	573439.42	34.79330461	31.25195174			
5541	34443	אשדוד	שדרות מנחם בגין	20	א	MSAG	165450.34	633338.71	34.63427299	31.79155174			
5741	30615	באר שבע	שלונסקי	11		MSAG	178559.67	573532.91	34.77516163	31.25273562			
5791	31813	נתיבות	עלייה	51		MSAG	159650.67	591851.76	34.57555849	31.41712812			
5541	70814	אשדוד	דקר	27		MSAG	165812.72	634649.12	34.63802704	31.80338605			
5541	70704	אשדוד	נתן אלבז	29		MSAG	167188.02	633530.21	34.65260977	31.79335953			
5521	78013	אשדוד	היציקה	26		MSAG	170580.27	638241.55	34.68819088	31.83599666			
5521	76083	אשדוד	הבנאים	11		MSAG	167750.13	635968.27	34.65841553	31.8153715			
5783	34023	אופקים	קיבוץ גלויות	1169		MSAG	163254.93	580150.33	34.61412123	31.31177877			
5741	46019	באר שבע	חיים נחמן ביאליק	67		MSAG	180110.34	573463.63	34.7914435	31.25216413			
5541	71286	אשדוד	שדרות משה סנה	9991		MSAG	168430.48	632182.32	34.66579887	31.78126043			
5783	17962	אופקים	חנניה	17		MSAG	164093.56	578874.42	34.62300124	31.30031201			
5771	45715	באר שבע	דרך השלום	33		MSAG	181390.68	573554.66	34.80488118	31.25302761			
5741	30600	באר שבע	אנקור	1	א	MSAG	177623.16	571145.94	34.76542964	31.23117451			
5693	46024	באר שבע	מיכאל הנגבי	2		MSAG	181401.7	576905.93	34.80486949	31.28325284			
5791	15794	נתיבות	מרכז מסחרי	11		MSAG	161864.73	592692.6	34.59879299	31.42482332			
5130	85859	אשקלון	א התעשיה קצאא	44		MSAG	155627.92	616809.18	34.53164342	31.64198353			
5521	71217	אשדוד	המעפילים	21		MSAG	167060.84	635073.32	34.65118401	31.80726943			
5541	18565	אשדוד	הבנים	1		MSAG	165994.59	633731.52	34.63999784	31.7951197			
5541	18545	אשדוד	שמואל הנביא	15		MSAG	167226.96	632178.82	34.65309326	31.78117448			
5541	32684	אשדוד	רבינא	3		MSAG	168553.42	633252.38	34.66704095	31.79091573			
5783	34037	אופקים	צאלה	2		MSAG	163699.71	579824.25	34.61881158	31.30885938			
5521	78014	אשדוד	ההסתדרות	1		MSAG	166919.37	635496.12	34.64966727	31.81107573			
5541	41373	אשדוד	הנביאים	12		MSAG	166822.65	632207.14	34.64882335	31.78141132			
5521	78043	אשדוד	האיריס	9		MSAG	166539.6	635080.06	34.64567927	31.80730617			
5741	46021	באר שבע	יהודה הלוי	30		MSAG	179917.47	574630.68	34.78937268	31.26268315			
5741	34489	באר שבע	בצלאל	18		MSAG	179780.94	573684.14	34.7879767	31.25414173			
5741	45994	באר שבע	אביגדור המאירי	9		MSAG	178680.98	571979.08	34.77649837	31.23872598			
5130	34022	אשקלון	העונות	6		MSAG	159821.23	619925.03	34.57565693	31.67030778			
5541	80456	אשדוד	פתח תקווה	9		MSAG	168125.2	632491.18	34.66255972	31.78403206			
5541	40862	אשדוד	א.ת. עד הלום	9967		MSAG	168399.18	630427.66	34.66556019	31.76543544			
5741	30609	באר שבע	עין גדי	1		MSAG	178142.34	572888.51	34.77080701	31.24690912			
5132	30429	אשקלון	שיבת ציון	8		MSAG	160713.72	618389.79	34.58515965	31.65650893			
5130	30529	אשקלון	שדרות דרום אפריקה	52		MSAG	158983.11	621038.76	34.56675076	31.68030756			
5771	30728	באר שבע	האורגים	9		MSAG	182661.15	573801.26	34.81820978	31.25529246			
5771	30745	באר שבע	סיני	5		MSAG	179266.48	572868.53	34.78260846	31.24676819			
